iso3,year,e_prev_100k,e_prev_100k_lo,e_prev_100k_hi,e_inc_num,e_inc_num_lo,e_inc_num_hi,c_cdr,c_cdr_lo,c_cdr_hi,e_tbhiv_prct,e_tbhiv_prct_lo,e_tbhiv_prct_hi
COD,1992,573.9616636775187,494.46795280541954,675.4964133095611,120000,110000,130000,31,28,33,19,15,23
COD,1993,581.1699306625924,501.953080646056,685.8976978888312,130000,120000,140000,29,27,30,19,16,23
COD,1994,586.4072876646987,504.7708793762519,696.4208778678922,130000,130000,140000,29,27,31,20,16,24
COD,1995,589.1601235277111,505.5244442259063,698.6387355342844,140000,130000,150000,31,29,33,20,16,24
COD,1996,591.068153730731,507.45994380389874,700.1543607609111,140000,130000,150000,32,30,35,20,16,24
COD,1997,593.7736970331848,511.6754333542723,701.6531194439693,150000,140000,160000,31,29,33,20,16,24
COD,1998,596.6400798902345,514.3210479758134,704.3012269119911,150000,140000,160000,39,37,42,20,16,24
COD,1999,599.0004641771112,516.4573173456,707.0763394972915,150000,140000,160000,39,36,42,20,16,23
COD,2000,599.774758471396,515.579152246801,711.066588559235,159000,102000,229000,38,27,60,36,18,56
COD,2001,599.329364670563,517.9020964021739,705.9028910442565,164000,105000,236000,41,28,64,31,15,49
COD,2002,597.3060705826423,517.4028860761798,702.0194964412584,169000,108000,243000,42,29,65,27,13,44
COD,2003,594.3461418599151,513.3186190614298,701.8620048181307,174000,111000,250000,46,32,72,24,11,41
COD,2004,591.0741650672081,509.03702821764557,698.3804619698001,179000,115000,257000,52,36,82,23,10,39
COD,2005,588.1102930658074,506.2743453586844,698.2670335768398,185000,118000,266000,53,37,82,22,9.9,38
COD,2006,585.1956856059811,504.92646940576486,689.7042211958993,191000,122000,274000,50,35,78,23,10,39
COD,2007,581.6749990070841,503.13473742432404,683.3991187708385,197000,126000,284000,51,35,79,8.6,7,10
COD,2008,577.6719591075512,500.5301785311354,679.317887803048,204000,130000,293000,52,36,80,8,6.5,9.700000000000001
COD,2009,573.3386366844912,497.00270436257347,675.1228278971333,210000,135000,302000,53,37,83,21,9.3,37
COD,2010,568.8232924344267,492.23055005107153,671.8965305704046,217000,139000,312000,53,37,82,20,8.700000000000001,35
COD,2011,561.8394645786291,485.23561143209145,659.8109297109929,225000,144000,323000,49,34,77,20,8.3,34
COD,2012,551.3287531394096,475.14637743814365,650.0435747488315,232000,149000,334000,47,33,73,19,8,33
COD,2013,539.5101365564042,463.83472304107744,638.8239563171162,239000,154000,344000,47,33,73,17,7.300000000000001,31
COD,2014,528.6025018660442,453.75781250337315,626.6687800949672,247000,159000,355000,47,33,73,16,6.6000000000000005,28
COD,2015,520.9529236910884,443.40809873545544,622.081748829769,255000,164000,365000,47,33,73,14,5.800000000000001,26
COD,2016,513.733579954734,438.2250948948867,614.0199336292391,263000,169000,377000,50,35,77,13,5.300000000000001,24
COD,2017,506.8420427803169,428.9632599113855,608.083096970053,271000,175000,388000,55,39,86,10,9.8,10
COD,2018,500.04046606642976,425.943653732507,597.4879156189263,280000,181000,400000,61,42,94,11,4.4,20
COD,2019,491.3636033973451,414.1525526527858,589.726494942882,288000,186000,411000,62,43,96,11,11,11
COG,1990,466.9346030189251,402.6102766295085,540.2193394010399,4200,3500,5100,14,12,17,35,28,42
COG,1991,472.1010081197039,407.42803337769914,548.1025406231181,4600,4000,5300,13,12,16,38,31,46
COG,1992,476.896125105365,410.8390246108782,558.5756858678456,5000,4400,5600,24,21,27,40,33,49
COG,1993,480.80476439373405,412.54742525875156,568.111807626631,5400,4900,5900,37,33,40,42,34,51
COG,1994,483.5839531048507,412.55314619463695,576.9668758170932,5900,5400,6400,51,47,55,44,35,53
COG,1995,484.9060630438339,410.53466293140036,580.1587650331519,6500,6000,7000,55,51,60,45,36,54
COG,1996,485.36730894599515,412.5329905174058,579.4995897068824,7300,6700,7800,62,57,66,46,37,55
COG,1997,485.6156045604981,413.78070116138076,576.214816710365,8100,7500,8800,42,39,46,46,37,55
COG,1998,485.770243238444,415.1213482905547,574.263014753338,9100,8400,9800,43,39,46,46,37,56
COG,1999,485.2274563490618,414.2004266743635,572.0009805721635,10000,9300,11000,50,46,54,46,37,55
COG,2000,483.2470955340914,414.2287188294375,571.3964156125642,11000,9500,13000,83,71,97,57,45,70
COG,2001,478.86148513921694,410.2469007965075,565.2586825167984,12000,10000,15000,79,66,97,51,38,63
COG,2002,470.42034496463873,403.03368699399465,555.6559912890591,13000,10000,17000,75,59,97,46,34,59
COG,2003,460.03548320957833,393.70729900203884,542.796248680358,14000,8700,21000,55,37,90,43,31,55
COG,2004,449.84120972880464,384.13140524063874,534.3484166466226,15000,10000,21000,65,47,97,41,29,54
COG,2005,442.01727703612636,375.66595184729493,526.0200775981923,16000,9400,23000,63,42,100,41,29,54
COG,2006,435.803538496646,371.98577300625686,517.8522835359074,16000,9800,24000,53,35,87,42,30,55
COG,2007,429.1748990375522,367.35082061021865,507.19713641919674,16000,10000,24000,55,37,90,43,31,55
COG,2008,422.57049909472613,359.43629016324593,498.70877632483496,16000,10000,24000,54,37,87,42,30,55
COG,2009,416.46617354535806,353.56272878454274,490.6135274415644,17000,11000,24000,58,40,93,42,29,54
COG,2010,411.3365953442266,349.30561454304836,485.76115083617987,17000,11000,25000,59,41,93,41,29,53
COG,2011,405.16980415054013,345.6559705780419,477.66110487066186,18000,12000,23000,63,47,88,40,28,53
COG,2012,396.76247348744437,338.77483723811275,467.8379111737338,18000,13000,24000,63,47,88,40,28,53
COG,2013,387.62905087567,331.74674143378616,458.5459261172511,18000,12000,27000,58,40,91,39,27,51
COG,2014,379.52125839250925,324.1385746444986,452.31400420848496,19000,12000,27000,53,37,83,37,25,50
COG,2015,374.17830515986344,319.0237690849829,449.31202686089426,19000,12000,28000,52,36,81,35,23,48
COG,2016,369.7664684612366,316.2151529120373,444.00747046030835,20000,12000,28000,53,37,84,34,22,46
COG,2017,366.3167526102217,313.6218806765139,438.7065081835568,20000,13000,29000,50,34,79,32,21,45
COG,2018,363.1833238785884,311.3049915429882,434.1263167462298,20000,13000,30000,52,36,83,31,20,44
COG,2019,358.42045117285033,304.4208160510088,427.58633341418243,21000,13000,30000,57,39,89,30,18,44
COK,1990,63.37636752781164,53.58439511970281,75.62155739511641,0,NA,NA,NA,NA,NA,NA,NA,NA
COK,1991,62.595173578858045,52.917848076224814,74.631654422851,2.7,2.4000000000000004,3.1,37,33,42,NA,NA,NA
COK,1992,61.98673043807287,52.455725408495425,73.8822704045672,6.9,6.1000000000000005,7.800000000000001,87,77,99,NA,NA,NA
COK,1993,61.537430102857854,51.98712026340021,73.4124593454691,5.800000000000001,5.1000000000000005,6.5,87,77,99,NA,NA,NA
COK,1994,61.26771135151966,51.47148776550968,73.09256858463914,4.6000000000000005,4,5.2,87,77,99,NA,NA,NA
COK,1995,61.22671255494272,51.30388096097063,73.20840703264663,2.3000000000000003,2,2.6,87,77,99,NA,NA,NA
COK,1996,61.309406998349594,51.528571806321274,73.14050585472195,2.9000000000000004,2.5,3.3000000000000003,35,31,40,NA,NA,NA
COK,1997,61.36746700874059,51.64138317654843,73.31219953211722,2.3000000000000003,2,2.6,87,77,99,NA,NA,NA
COK,1998,61.44653947363833,51.702336629317365,73.57594616178297,0,NA,NA,NA,NA,NA,NA,NA,NA
COK,1999,61.5897719306345,51.877842724844676,73.52696274028524,3.5,3,3.9000000000000004,87,77,99,NA,NA,NA
COK,2000,61.81177182823176,52.03129778094298,73.90060150424925,1,1,1,98,91,110,NA,NA,NA
COK,2001,61.92121184017812,52.240325684546455,74.10940251539718,2,2,2,100,89,120,NA,NA,NA
COK,2002,61.760359107668016,52.074973047355165,73.74973221666009,1,1,1,110,99,110,NA,NA,NA
COK,2003,61.4503821743677,51.65230717407778,73.1304138497222,0,0,0,NA,NA,NA,NA,NA,NA
COK,2004,61.13561933091125,51.28753548723787,72.98283198923484,1,1,1,110,100,120,NA,NA,NA
COK,2005,60.980766973829134,51.01903978696876,72.9928176248502,1,1,1,110,100,120,NA,NA,NA
COK,2006,61.035336396223705,51.30583062928548,72.80256674016555,1,1,1,110,100,120,NA,NA,NA
COK,2007,61.271196117845044,51.55750794763121,73.05150554437162,1,1,1,NA,NA,NA,NA,NA,NA
COK,2008,61.612766846483154,52.10196905349208,73.22719665995103,2,2,2,100,89,120,NA,NA,NA
COK,2009,61.99832351846404,52.67677481845028,73.49659110688404,2,2,2,97,85,110,NA,NA,NA
COK,2010,62.41998998895009,52.92414200918394,74.37056430065547,0,0,0,NA,NA,NA,NA,NA,NA
COK,2011,62.089531169334386,52.93199531867775,73.26931927663217,1,1,1,89,83,96,0,0,49
COK,2012,60.57399839219519,51.579964458086756,71.56926326368392,1,1,1,87,81,94,0,0,49
COK,2013,58.290759534205876,49.7397875498941,68.67495589138139,2,2,3,87,75,100,NA,NA,NA
COK,2014,55.686566039045346,47.49361138398525,65.55710429243372,2,2,3,86,75,100,NA,NA,NA
COK,2015,53.24769023644551,45.39357003121094,62.41909592908796,0,0,0,NA,NA,NA,NA,NA,NA
COK,2016,50.19007819126223,42.9289290031578,58.69164075954717,2,2,3,87,75,100,NA,NA,NA
COK,2017,48.362636570851684,41.05474070814642,56.30193989352261,0,0,0,NA,NA,NA,NA,NA,NA
COK,2018,49.782754651082236,42.393468135409,58.423641340542694,0,0,0,NA,NA,NA,NA,NA,NA
COK,2019,53.69811557828478,45.48812132050052,63.347068209321066,2,2,3,45,39,52,0,0,49
COL,1990,56.13169088444855,48.46978506309796,64.64631240720831,18000,15000,22000,68,58,80,0.85,0.72,0.98
COL,1991,54.84685693708043,47.352330351239694,63.44410302922283,18000,16000,21000,67,59,76,1.1,0.97,1.3
COL,1992,53.45899206550459,45.98549777735778,62.19862970360162,18000,16000,20000,61,55,69,1.5,1.2000000000000002,1.7000000000000002
COL,1993,52.03241597928201,44.330756931628464,61.17718605236624,18000,17000,20000,61,56,67,1.9000000000000001,1.6,2.2
COL,1994,50.59264888245138,42.880872371861415,59.362519151679685,18000,17000,20000,49,46,53,2.4000000000000004,2,2.7
COL,1995,49.22274354412075,41.733937533651286,58.16816370326194,18000,17000,19000,55,51,60,3.1,2.6,3.6
COL,1996,47.660149836355956,40.50970602337629,55.876014961646874,18000,17000,19000,54,51,58,4,3.4000000000000004,4.6000000000000005
COL,1997,45.78397549800541,39.02051063450115,53.281953901942735,18000,17000,19000,45,42,49,4.800000000000001,4.1000000000000005,5.5
COL,1998,43.87773129854126,37.58453531727451,50.741516290957364,18000,16000,19000,52,48,56,5.300000000000001,4.5,6.1000000000000005
COL,1999,42.202868998754724,36.12372687222486,48.86349833858768,17000,16000,19000,63,58,68,5.5,4.7,6.4
COL,2000,41.06370168532743,35.03353941099893,47.69716363101676,14000,11000,18000,81,63,110,10,3.8000000000000003,19
COL,2001,40.3022672119722,34.62201662758744,46.608575606614394,14000,11000,18000,81,64,110,8.6,3.3000000000000003,16
COL,2002,39.57316224650481,34.06682218653516,45.67582927565615,14000,11000,18000,81,64,100,7.5,2.8000000000000003,14
COL,2003,38.9060704743996,33.38190986642366,44.8481149608022,14000,11000,18000,81,64,110,6.9,2.6,13
COL,2004,38.316718685839824,32.84629686929975,44.26667989188327,14000,11000,17000,81,65,100,6.7,2.5,13
COL,2005,37.83278505827244,32.275897443898685,44.01226402231052,13000,10000,16000,81,66,100,6.9,2.6,13
COL,2006,37.390898877949645,31.961711745068452,43.46196271689702,14000,11000,17000,81,65,100,5.800000000000001,5.4,6.2
COL,2007,36.928340903441494,31.441951304826866,43.01255741532173,14000,11000,17000,81,66,100,7.800000000000001,2.9000000000000004,15
COL,2008,36.464622513059965,30.962107765411524,42.655635099713145,14000,11000,17000,81,65,100,10,9,11
COL,2009,36.01334393834997,30.294904347134285,42.45175564729473,14000,11000,17000,81,65,100,9.5,7.7,11
COL,2010,35.61452238227094,29.732475883737333,42.37408411698604,14000,11000,17000,81,65,100,7.800000000000001,2.9000000000000004,15
COL,2011,35.167263013878234,29.29662787383916,41.821458089890726,15000,12000,18000,81,65,100,8,3,15
COL,2012,34.57854036339214,28.729350584725086,41.201866387953494,15000,12000,19000,81,65,100,15,14,16
COL,2013,33.909942110594464,28.235532484700762,40.72812739386864,15000,12000,18000,80,65,100,17,16,17
COL,2014,33.236048771834106,27.505156776515584,40.25992436399361,14000,11000,18000,80,65,100,13,13,14
COL,2015,32.61570500364201,26.799358758369515,40.049376012731415,15000,12000,18000,81,66,100,13,13,14
COL,2016,31.774816128940834,26.014071292279848,38.63012722082466,16000,12000,19000,81,65,100,14,13,14
COL,2017,31.075947424255084,25.20202690831235,38.32589025514056,16000,13000,20000,81,65,100,12,11,12
COL,2018,30.72061132416915,24.805771186547886,37.57801247654197,16000,13000,20000,81,65,100,13,12,13
COL,2019,30.384160074823196,24.225264265689304,37.48297871823253,18000,14000,23000,80,63,100,12,12,13
COM,1990,607.9232643516065,527.886848343128,701.3898669175461,220,190,270,63,53,76,NA,NA,NA
COM,1991,617.630295843666,536.2887366734243,717.4171396906878,220,180,260,53,45,64,NA,NA,NA
COM,1992,624.9274822460566,540.1553559774394,730.7998114384807,220,180,260,49,41,59,NA,NA,NA
COM,1993,630.463818445623,541.8131806013221,738.3728166163514,220,180,260,58,49,71,NA,NA,NA
COM,1994,634.6713384395564,542.0348961932123,748.9562455543761,220,180,260,52,44,63,NA,NA,NA
COM,1995,637.9541539339978,543.2803935109262,756.5859898054973,220,180,260,56,47,68,NA,NA,NA
COM,1996,634.0898127617968,540.8325269408159,754.3876416251638,220,180,260,63,53,76,NA,NA,NA
COM,1997,622.02416097642,529.7173357240298,741.9196281472359,220,180,260,62,52,75,NA,NA,NA
COM,1998,605.0380373243381,509.77355972902194,724.3743458093716,210,180,250,62,52,74,NA,NA,NA
COM,1999,587.0364426384375,494.2738169208054,706.1549979561349,210,180,250,71,60,86,NA,NA,NA
COM,2000,572.0584187812719,481.45311352584463,694.1751861914573,210,130,310,57,39,94,0.5,0.1,1.2000000000000002
COM,2001,560.9867445113197,471.34247319051394,680.1620234253322,210,130,310,66,45,110,0.44,0.09,1.1
COM,2002,549.4908060280719,460.7495339430574,668.6924545327705,210,130,310,53,36,85,0.4,0.09,0.96
COM,2003,537.5518458561107,450.3570463672845,656.7951586854044,210,130,310,35,24,55,0.39,0.09,0.93
COM,2004,524.8360517170587,437.07234573497186,646.1235931221205,210,130,300,42,29,67,0,0,2
COM,2005,511.0561491868421,422.185082437221,629.8092913791262,220,140,310,52,36,81,1.8,0.09,5.9
COM,2006,490.9972897513333,406.3742391099698,605.5322353669728,210,140,310,52,36,81,0.47000000000000003,0.1,1.1
COM,2007,462.5278330675849,384.3084068290026,567.5304156521539,210,140,310,NA,NA,NA,0.5,0.1,1.2000000000000002
COM,2008,433.3251391860013,360.71884527757146,533.7751443534622,220,140,310,62,44,95,0,0,1.4000000000000001
COM,2009,410.63060414115847,340.40488537706443,508.77164350276496,210,140,300,60,42,90,0.51,0.1,1.2000000000000002
COM,2010,401.83207569846127,331.15045423556813,502.8155461160151,220,140,310,NA,NA,NA,0.5,0.1,1.2000000000000002
COM,2011,408.92208021299336,337.1064204125505,508.4842332844966,230,150,330,51,36,78,0.51,0.1,1.2000000000000002
COM,2012,424.9354871116589,349.0142360700342,532.9311563367943,230,150,330,51,36,78,3.2,0.61,7.800000000000001
COM,2013,444.7037449146154,360.9672428870974,565.0870032839423,240,160,340,50,35,77,0.49,0.1,1.2000000000000002
COM,2014,462.50729258023284,373.48844760619033,590.5101140522593,250,160,350,60,42,92,0.45,0.09,1.1
COM,2015,472.45889899413123,375.93387475467904,615.4454354681105,250,160,360,NA,NA,NA,0.42,0.09,1
COM,2016,459.50470078754444,358.83001938697146,602.860250169417,260,170,370,63,44,97,0.39,0.08,0.93
COM,2017,441.2348926438906,333.8023929935013,593.5500444723881,260,170,380,48,34,75,0,0,1.4000000000000001
COM,2018,430.18566602451523,328.3550167058804,576.6741942293397,270,170,390,45,31,69,1.7000000000000002,0.08,5.4
COM,2019,415.6892125572167,314.40702972512037,562.0038814297677,280,180,390,69,49,110,0.32,0.07,0.75
CPV,1990,371.7480028954975,317.7898016561099,434.5297227628251,600,490,720,37,31,45,1.5,1.3,1.7000000000000002
CPV,1991,372.1715686118592,317.37928270177554,438.5684835479568,610,520,700,NA,NA,NA,1.8,1.5,2
CPV,1992,370.793243158545,315.85570414154074,439.3441437250322,620,550,690,NA,NA,NA,2,1.8,2.3000000000000003
CPV,1993,367.99790567895946,312.33985822476467,439.31359727253204,630,570,690,NA,NA,NA,2.3000000000000003,2,2.6
CPV,1994,364.18226354208855,308.17124242229426,436.33696035793815,640,590,690,NA,NA,NA,2.6,2.3000000000000003,2.9000000000000004
CPV,1995,359.7842347415673,302.7429520787555,432.88812901634174,650,600,700,46,43,50,2.9000000000000004,2.6,3.3000000000000003
CPV,1996,353.13798875297095,297.3724477582805,425.0587962422814,660,620,710,27,25,29,3.2,2.9000000000000004,3.6
CPV,1997,343.6882373472219,290.4557019601846,412.6451205154962,680,630,720,29,27,31,3.5,3.1,4
CPV,1998,333.05049547415774,281.1770075172378,401.1408637019818,690,640,740,30,28,32,3.8000000000000003,3.3000000000000003,4.2
CPV,1999,322.75709203637354,270.83972416809104,388.8681043398139,700,640,750,NA,NA,NA,4,3.5,4.5
CPV,2000,314.3161876369175,261.814069355273,383.235100592324,370,230,560,NA,NA,NA,14,5.1000000000000005,27
CPV,2001,307.91135887409956,256.6283746664412,375.3978171131282,390,230,580,75,50,120,12,4.3,23
CPV,2002,301.9698350797061,251.9473328363037,369.7862360308477,260,190,340,75,57,100,10,3.7,20
CPV,2003,296.40328521056716,247.56525250883914,363.1144657458048,420,250,640,75,49,130,9.5,3.4000000000000004,18
CPV,2004,291.08561913471834,242.29578921064504,358.63250855153217,390,240,580,75,51,120,9.1,3.2,18
CPV,2005,285.87565256351184,236.6320978472551,355.3796377065013,390,240,570,75,51,120,4.7,2.4000000000000004,7.7
CPV,2006,279.7473188316079,230.8507037772871,346.14972422143387,350,230,490,75,53,110,9.9,3.6,19
CPV,2007,272.1607306707735,223.95012916924458,337.3658040191498,360,240,520,75,53,120,11,3.9000000000000004,20
CPV,2008,263.67074238123325,216.97529134012484,326.13993737270664,440,260,670,75,50,130,11,4,20
CPV,2009,254.97825611245023,209.77181309993594,314.5245648846021,440,260,660,76,50,130,11,4.1000000000000005,20
CPV,2010,246.89706382251177,203.27671779562115,305.2647410941432,470,270,730,76,49,130,11,4.1000000000000005,20
CPV,2011,238.6248997258284,197.6906501505245,293.5374115148721,500,280,790,76,48,140,13,10,17
CPV,2012,229.4877308293326,189.96198800823737,279.8680071527907,550,290,910,76,46,150,12,8.9,15
CPV,2013,220.06180945017073,182.1616537419013,266.95845935874263,400,260,570,76,53,120,8.3,5.300000000000001,12
CPV,2014,210.86420280136102,174.5740209794124,255.53708729610685,360,240,500,76,55,110,9.3,6,13
CPV,2015,202.4192479848984,167.7374811864822,245.97864392441488,350,240,490,76,55,110,12,7.9,16
CPV,2016,193.05839480880746,160.27997008553615,233.54448644148215,320,230,430,76,57,110,8.1,4.9,12
CPV,2017,184.73376791753557,153.62738717488554,224.11023800350645,330,230,440,76,57,110,11,7.300000000000001,16
CPV,2018,178.65186349258366,147.83607524403382,215.56098276122353,260,200,330,76,60,99,14,9.4,19
CPV,2019,173.3383965811995,143.1706263098489,210.2555654525871,270,200,340,76,60,100,16,11,22
CRI,1990,33.44390108258283,28.249383593331668,39.84247159457561,910,820,990,25,23,28,2,1.9000000000000001,2.1
CRI,1991,33.71887839372217,28.637358052451834,40.09075631119974,890,830,960,22,21,24,2.1,2,2.3000000000000003
CRI,1992,33.821888839698325,28.75323788356211,40.19226739842231,880,820,940,13,13,14,2.3000000000000003,2.1,2.5
CRI,1993,33.7961300098233,28.566852692146043,40.16382049034234,870,810,920,36,34,38,2.5,2.3000000000000003,2.6
